"","response.id","shape","scale","error","convergence","p10year","p50year","p90year","x10prob","x20prob","x40prob","x50prob"
"644","R_RqTvt7VSd12I5Hz",8.2117741052237,3.89760704503568,0.02948347475689,0,18.7840245810249,30.7168621023338,46.8930521082922,0.00379121761692476,0.129474168035052,0.781701084221645,0.932266702447262
"645","R_Rsgj30Ed0qhI4Df",1.87968231174257,300.655237338562,0.0377204870245062,0,141.4733216991,468.689694603436,1115.34385496405,0.000908265290070345,0.00327089752872651,0.0115297433566918,0.0171663666516049
"646","R_SORwOUxh54TqRnX",26.0119090001447,3.09684321480862,0.0131763974269093,0,61.0917251275221,79.5249076325748,101.343019694745,1.87165956002508e-15,5.78640925225575e-09,0.000875455935843182,0.0144192269149695
"647","R_SQ1zb42Dxmp5uzD",1.12298732479373,91792.5783658994,0.000126663499389868,0,13291.4179892007,74598.2934668871,230654.419421509,3.35076819957395e-05,7.29746849184837e-05,0.000158918715838348,0.000204163799047191
"648","R_T1koAiWZy7fPsLT",8.67214434518477,41.2058092004219,0.0232548183078903,0,213.299990798475,343.705295652633,518.985923127688,2.14277120825878e-11,7.03710206461797e-09,1.86369448251229e-06,1.04081031288149e-05
"649","R_Tc5PzpUaGNbBG3T",1.12298732479373,91792.5783658994,0.000126663499389868,0,13291.4179892007,74598.2934668871,230654.419421509,3.35076819957395e-05,7.29746849184837e-05,0.000158918715838348,0.000204163799047191
"650","R_Ti2I2BYUugj2reh",1.23417296088245,59.7282665308507,0.0415600572050236,0,11.0178463825784,55.0340594534847,161.141962624983,0.089543437791493,0.192661087552865,0.381608116611845,0.462685919673642
"651","R_TjixN3T9GvKvmtr",6.29590432617843,3.26879153247111,0.0276024721800924,0,11.0142913460413,19.5012577974193,31.5403716340379,0.0698460952561854,0.524811567795401,0.977236196124727,0.996872138140205
"652","R_Tk3qGm8uRPfDr69",18.2146180662865,0.838750012947983,0.0577116782215061,0,10.9068430949937,14.9988557071171,20.0069487781542,0.053833823148394,0.899714922415103,0.999999644581469,0.99999999990045
"653","R_TtMt4oNPjmNx9V7",3.69498978301279,15.1768617833318,0.0175793900075905,0,23.4191707424239,51.1086356946705,95.1919160065447,0.00837393275530581,0.0659326193160871,0.331388482247732,0.483870597663852
"654","R_TueE1u5Om64ppAJ",1.49601321491945,136.781245814207,0.0349572814530935,0,39.7286789106397,161.272114882329,426.676822394354,0.0144250856693906,0.0389648717849794,0.100907427550288,0.135082328145207
"655","R_TwsoXeMAYvpuCBP",58.840059014803,1.02281793759509,0.00871597522517598,0,50.3722877390117,59.8420739988989,70.4309133316327,1.72334800600305e-26,6.25100405647222e-13,0.00193161609758398,0.0909160122106166
"656","R_ULRd9aFvFMxIXcZ",1.12298732479373,91792.5783658994,0.000126663499389868,0,13291.4179892007,74598.2934668871,230654.419421509,3.35076819957395e-05,7.29746849184837e-05,0.000158918715838348,0.000204163799047191
"657","R_UY2MGuf0lfkRL3j",7.82595647122031,12.9165371837041,0.042073453316146,0,58.4143785907573,96.8128813569199,149.269534952026,2.44864190360557e-06,0.000282485849650599,0.0169699107145959,0.0507617650933267
"658","R_Ulnn2UgwhjIYp5D",4.50755891773605,2.39295739568192,0.0577329286750762,0,4.99956712309669,10.0000892586749,17.5924161147919,0.499992671017733,0.946282696780942,0.999886411210368,0.999996362277983
"659","R_UoxliQTgGPOMIW5",0.893576042993575,655.061836168379,0.00378699362863647,0,49.4688705674133,386.867011912377,1385.57557664946,0.0246494707984122,0.0454658439748129,0.0832671118031831,0.100920767432075
"660","R_UrpCQTw5GIlGrLP",14.8081057247819,3.45361669284695,0.000702873723714238,1,35.019283407105,49.9950366468612,68.7405969112525,5.99555608621348e-07,0.0012080149577464,0.206128245623089,0.500150976544065
"661","R_UuOjxMkh2CP8Ejn",4.66190658170797,37.0068657036934,0.000311253505666384,1,81.2671102992904,160.356147413175,279.543051375236,2.63742863959783e-05,0.000535799589213535,0.00878171592683218,0.0200534736531813
"662","R_Uz2xOTizBMik2Kl",750.494469844813,132662.62170258,0.210891855687894,1,94934333.6327191,99518346.5623914,104247605.401234,0,0,0,0
"663","R_UzEuIJLkNeB2z0R",40.8103061357972,0.246123357668105,0.0104875258379108,0,8.08939665886601,9.96244865145876,12.1046903247012,0.509560666097884,0.999999738010502,1,1
"664","R_V2O7n87bEWK585P",9.95366994167151,8.08246716550865,0.000175604111465769,1,49.9861056989231,77.7726870359257,114.367873522639,8.35501721912243e-07,0.000274080745601511,0.0311636585450616,0.100131869096905
"665","R_VO7WkgOlYuD10dP",14.5151196914413,10.4631021285658,0.0177685866327897,0,103.547275611515,148.400077941861,204.673183448902,6.08740331333397e-13,5.86061768819766e-09,2.34940181393356e-05,0.000249760175424734
"666","R_VQirvbta0TYKweJ",1.12298732479373,91792.5783658994,0.000126663499389868,0,13291.4179892007,74598.2934668871,230654.419421509,3.35076819957395e-05,7.29746849184837e-05,0.000158918715838348,0.000204163799047191
"667","R_VVELFjO9NpURxHr",1.91916448079934,16.5973882453119,0.0321640613123548,0,8.13986482050624,26.5239396665729,62.5558073022929,0.138394780816185,0.364022993054272,0.714416004944028,0.818305089391176
"668","R_WdFeKFySqIeSogh",3.69498978301279,12.1414894266654,0.0175793900075905,0,18.7353365939391,40.8869085557364,76.1535328052358,0.0168411502961361,0.117935349432501,0.483870597663852,0.649909983523094
"669","R_Wq8t3gKAeSxdmMx",6.29590432617843,4.90318729870667,0.0276024721800924,0,16.5214370190619,29.251886696129,47.3105574510569,0.0125273252685068,0.189949946115857,0.790971497476407,0.925517270734894
"670","R_XLHEuQKQOooFluN",2.27489363905593,42.8701124154553,0.00120769363090008,0,29.095890146269,83.6671868671731,184.073166640115,0.0118762865923019,0.0490824088697511,0.174739323909617,0.250114659755741
"671","R_XgOmuYedzIBkn73",4.97885683430462,12.7875298289663,0.00853385338510398,0,30.9162494002082,59.4592641287819,101.867977411859,0.0013327268263399,0.0223620102237937,0.209699907967391,0.357370441679594
"672","R_XpiGVz8c7kWaVcB",0.0368121493367739,5242364583.79325,0.0122671083061012,1,2.07405321849676e-18,20.1512222438909,179042367.366292,0.48726814006923,0.499861372330361,0.512780071144338,0.517009596222525
"673","R_YPtBgrgOniFQxax",6.29590432617843,3.26879153247111,0.0276024721800924,0,11.0142913460413,19.5012577974193,31.5403716340379,0.0698460952561854,0.524811567795401,0.977236196124727,0.996872138140205
"674","R_YQ6eERWnGftow3n",1.45524150606752,8.80105142877864,0.00545785060697397,0,2.40199056313226,10.0228274893901,26.8866418453071,0.499004294735847,0.802288421299028,0.973936245105001,0.990882100092169
"675","R_YQRaIk2UKXWkLQd",9.99725538965358,5.09230869435812,0.021576485711023,0,31.6697007133528,49.2221060578579,72.3244364502645,4.01862744918626e-05,0.00723587958903156,0.265853734825102,0.519547901166416
"676","R_YVs8LJnDzX43Dod",3.69498978301279,30.3537235666635,0.0175793900075905,0,46.8383414848478,102.217271389341,190.383832013089,0.000833788801358768,0.00837393275530581,0.0659326193160871,0.117935349432501
"677","R_YXHHTHhOQsE2K3v",14.4716234628406,2.88777534618226,0.0350736373021479,0,28.4743919684696,40.8322473270709,56.3420310960854,8.30123380991877e-06,0.00808148977490057,0.469183163837558,0.785149164094747
"678","R_Yc3PFPPRSyJs7jr",1.12298732479373,91792.5783658994,0.000126663499389868,0,13291.4179892007,74598.2934668871,230654.419421509,3.35076819957395e-05,7.29746849184837e-05,0.000158918715838348,0.000204163799047191
"679","R_Z2A48Z9AG7FsboR",8.67214434518477,8.24116184008439,0.0232548183078903,0,42.659998159695,68.7410591305265,103.797184625538,1.04081031288149e-05,0.00146206462227979,0.0748838036902728,0.190421431627517
"680","R_Z3tYmIqrsWqVuF3",19.1514470159818,0.62577448661801,0.0376178110584519,0,8.63602062846717,11.7765532179747,15.6006400945972,0.244576032132249,0.994176564932961,0.999999999985626,1
"681","R_Z48LDAuR2EZY6yZ",2.89681184181309,19.4003061981939,0.00165495535161039,0,20.1606675508244,49.8813893121595,100.467136142119,0.0190392154825051,0.0982766261242304,0.364833094313589,0.50153695422466
